date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1970-04-01,36.19358367495553,36.70259301217693,-0.01396555027386892,21.754975972213348,21.89626174617426,-0.0064734140303106535,5.8138619407326395,6.185553147742759,-0.0619713797446062,109.6302098586368,110.05224082624582,-0.003842195728225306,36.57082050395334,36.323336453239676,0.0067902562276924705,17.2085411870023,17.448443056376792,-0.013844580333833623,20.063935786833294,21.107438370539498,-0.050701543739195554,0.06676666666666667,0.05575124426890933,0.011015422397757338,0.047283347600583836,0.04271380992508747,0.004569537675496366,0.04766666666666666,0.04542506659073604,0.002241600075930626
1970-07-01,36.320397506934256,36.77936399744595,-0.012557428703316553,21.853993202603558,21.96140044898489,-0.004902727218594194,5.815763607728398,6.20691919191928,-0.06509257424251569,108.45977614383968,109.7276007062307,-0.011621559872958542,36.64106250857802,36.51398511252782,0.0034741970103691067,17.378063913387365,17.486479787281986,-0.00621928250551429,20.234869239635255,21.159407947774763,-0.044677310596601405,0.06326666666666667,0.05570701697966707,0.007559649686999598,0.04467217192319173,0.043769157705504005,0.0009030142176877226,0.051666666666666666,0.046581293082722054,0.005085373583944612
1970-10-01,35.72094370418871,36.85374737022785,-0.03122013085903097,21.662135421291154,22.02456318552471,-0.016592514005339343,5.4717678415446915,6.230717697662436,-0.12988977362924392,107.00065169028225,109.397979084655,-0.022157492092552467,36.703678460023895,36.69986874637211,0.00010380189514513916,17.232078611270186,17.52496962958575,-0.01685401760359939,20.388067166083587,21.21546089613187,-0.03978041656508635,0.05353333333333334,0.05561997030170808,-0.0020866369683747374,0.04612963509393131,0.04484645728050009,0.0012831778134312216,0.05833333333333333,0.04775327433252419,0.01058005900080914
1971-01-01,36.48825709700515,36.92714540838278,-0.01195644305917476,21.831636695473176,22.086449128409853,-0.011604116503490136,6.0910943329348495,6.257001907331655,-0.026873382847799165,106.90625292290694,109.06914808989575,-0.020029757718426744,36.68785234030218,36.88214255167109,-0.005281790853329582,17.61499698139841,17.563784153710763,0.002911576934387927,20.612764237754845,21.27528322191472,-0.031635479698922886,0.0384,0.05552846602365723,-0.01712846602365723,0.043947496353913484,0.04596772030515325,-0.002020223951239769,0.059333333333333335,0.0489197217207554,0.010413611612577936
1971-04-01,36.4767417151433,37.00024988899083,-0.01424982217989701,21.869085426755674,22.147536136366835,-0.01265223973244467,6.225114152225136,6.2853181798597815,-0.009624686147327255,106.64469425808083,108.74530510542205,-0.019505803016442336,36.82237400495308,37.06198990137982,-0.006486263773364254,17.614919943136908,17.602608371967186,0.0006991729550751558,21.011273199514594,21.33802864792205,-0.015431750633885244,0.0425,0.05546956178603414,-0.012969561786034138,0.04423502259832679,0.04715576042067443,-0.002920737822347641,0.05900000000000001,0.05006595916490419,0.008934040835095823
1971-07-01,36.57442031376393,37.07348109472954,-0.013552821202276633,21.9134093862666,22.208146533191837,-0.01336043233350992,6.275206843788407,6.315100400672458,-0.0063372068084488475,106.05661731586,108.42924055125803,-0.02212472227417539,36.99116619875421,37.24049606528745,-0.006717640331561192,17.697334810554782,17.64115660947506,0.0031794367075028696,21.300592902003427,21.402418877959676,-0.004769039217785043,0.050100000000000006,0.05546960993809369,-0.0053696099380936835,0.04438095238095241,0.04843212862830504,-0.004051176247352628,0.06033333333333334,0.051183819089716885,0.009149514243616458
1971-10-01,36.4535024609152,37.14693181225288,-0.018843635279833126,22.10365514878932,22.268430199738546,-0.007427003129350851,6.076446363195612,6.345734450177989,-0.043362801691015695,106.59134218917012,108.12239503721786,-0.014261582124696304,37.1610011059684,37.41861649672657,-0.0069084938658905415,17.55309446369919,17.679148430578227,-0.007155633271462403,21.573659557419173,21.466953542384097,0.004958397474858156,0.0423,0.05554685685297446,-0.013246856852974463,0.03742008273787145,0.04981655046814751,-0.012396467730276056,0.059333333333333335,0.052270717695461766,0.007062615637871569
1972-01-01,36.7074879397266,37.22038028550746,-0.013875703093226832,22.041870974521633,22.328352261182246,-0.012913402133050145,6.352562261081866,6.376569285306281,-0.003771985952223833,106.5817730472394,107.82470320669641,-0.011594277419082921,37.06648755762366,37.59716753586969,-0.014215455007262623,17.692187224798253,17.71633625165198,-0.001364023586807761,21.64471154688203,21.5300500174758,0.005311519731579839,0.03436666666666667,0.055716192897603725,-0.021349526230937055,0.038511688553599654,0.05132621949514968,-0.012814530941550023,0.057666666666666665,0.05332978962880936,0.0043368770378573035
1972-04-01,37.34364485729205,37.29316378813217,0.0013527126299668346,22.333721248465604,22.38777359927748,-0.002417288479115598,6.68799059858866,6.4067675426972315,0.042958609839680584,106.79273925259317,107.53514340996925,-0.006927769895321845,37.268093398860714,37.77681815324047,-0.013558082399385718,17.94158660717098,17.752391140185384,0.01060107339005123,21.93373577910848,21.59017422641833,0.01578758381835277,0.0377,0.05598422915337564,-0.018284229153375645,0.03273782116216961,0.05297058147192797,-0.02023276030975836,0.057,0.05436858367120389,0.002631416328796113
1972-07-01,37.49675344985806,37.36429041127347,0.003538908088861703,22.540454211289028,22.446372522702507,0.004182638900133373,6.772314055714636,6.435461002210475,0.05101936052070655,106.82911148186803,107.25192902341232,-0.003950075077344017,37.543880618148314,37.9579128682652,-0.010967591132633014,17.964742048967615,17.786966553337106,0.009945088937877156,22.338070229676386,21.645847935990474,0.031478753260551606,0.042199999999999994,0.056344233247790074,-0.01414423324779008,0.03164326098851,0.054751073079260346,-0.023107812090750343,0.05566666666666666,0.055397359152238215,0.00026930751442844764
1972-10-01,37.94380141044472,37.43279253357001,0.013559028846423349,22.85649596710057,22.503790102613195,0.01555162030920565,6.844511232643408,6.461940414826303,0.05751740466827804,107.43236739436529,106.9728298165417,0.004286633789450711,37.85009841964026,38.14047953748855,-0.007642593044157486,18.061084075410456,17.819831697620675,0.013447595091178766,22.681315615783337,21.695794303023504,0.04442305408568048,0.048633333333333334,0.05677804516512598,-0.008144711831792648,0.03366866050389694,0.05665648552273117,-0.02298782501883423,0.05366666666666667,0.05642802003671071,-0.002761353370044045
1973-01-01,38.683261357157456,37.497778905288556,0.031125281369843716,23.16819824643692,22.559722949098916,0.026614427144964203,7.141726070986201,6.485693953677445,0.09635567268067913,108.48962486633403,106.69537562096349,0.01667672769776196,38.14899793362806,38.32428373704084,-0.004584244498389456,18.245926669707615,17.85086555099962,0.021889861634007968,22.837565120389744,21.73915671285546,0.049291681883928185,0.057,0.057258664743882484,-0.0002586647438824821,0.0352002152369848,0.05866116762536806,-0.023460952388383263,0.04933333333333333,0.057472638606616264,-0.00813930527328293
