date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1948-01-01,20.326692056409744,19.88590771644458,0.021923576058888283,13.031809721589514,12.93000501480592,0.007842689706546668,3.6104963402347114,3.4334439946964372,0.05028141575054157,111.53180723819418,108.53658306698962,0.027222529654190808,21.75987136515989,21.696248367201008,0.002928151146937008,11.461516632739182,11.47246115107877,-0.0009544370604679386
1948-04-01,20.61859558981917,20.10085427330347,0.02543105182189276,13.173140817495476,13.022578834225117,0.011495285735751093,3.807715635455274,3.458544830209902,0.09618150727548191,111.24118751222262,108.69392497565005,0.023164799958652615,21.91583476513667,21.838560834757107,0.0035321713240792363,11.616770216124658,11.551813937441176,0.0056072868715082436
1948-07-01,20.668834913294074,20.318402590741744,0.017099999073365346,13.108611641165375,13.115879735977062,-0.0005542982621284942,3.8877510218862423,3.483938654218175,0.10966739599107078,111.66408850746754,108.85334700160324,0.02549361893825086,22.092415581375963,21.98184700304383,0.0050173867379523784,11.5838082192509,11.632286301217578,-0.0041762538813889805
1948-10-01,20.658438035993534,20.539194703501156,0.00578886006592505,13.110414825150901,13.210073506303283,-0.007572743799649118,3.782485244786073,3.509950503675976,0.0747793298954571,110.44751665425588,109.01829078341807,0.01302477221865228,22.318502756985335,22.126203125661537,0.008653486506360775,11.619237160047545,11.714025909269287,-0.008124819094346147
1949-01-01,20.341453011524223,20.764121533005348,-0.020565746780665695,13.078381136444365,13.305325970237243,-0.01720383191698316,3.190624733368074,3.537157602274156,-0.1031067286046663,108.4032883899997,109.19395916766823,-0.007267318556724689,22.51119433200075,22.271797696425306,0.010691510555597805,11.545936433634578,11.797153651306228,-0.021524735247862914
1949-04-01,20.22142548468238,20.99418783691897,-0.037502919889806474,13.29802540635425,13.401744157627688,-0.00776930098571027,2.700725926900488,3.5663221837741648,-0.2780142654582467,106.33725155649336,109.38648117734328,-0.028271648001501504,22.530836642538773,22.41892474765566,0.004979431376600285,11.618724413525937,11.881733371995507,-0.022384239710561804
1949-07-01,20.37412722830505,21.230168705932734,-0.04115739947659103,13.2751487452994,13.499292869474212,-0.01674353204935075,2.9527623237002456,3.5980013218105174,-0.1976373897660182,104.92118324137509,109.60153708289207,-0.043641966401531285,22.42007796283578,22.568036718459677,-0.006577705695808511,11.82930503229284,11.967669589887608,-0.011628883003148793
1949-10-01,20.145568040836284,21.472369258137483,-0.063782641979925,13.417798275089696,13.597869637553716,-0.01333108104978864,2.7891309564605673,3.6321436151860524,-0.26409293941129275,104.1919952784338,109.84292205191099,-0.05281605828513136,22.373823404886604,22.719668619479346,-0.015339330814541086,11.758241884832495,12.05469520924328,-0.024899796260558826
1950-01-01,20.874754298856335,21.720547943337515,-0.039718221788348274,13.59697058821343,13.697225442031877,-0.007346272781519669,3.4749878527683675,3.6682453986464356,-0.05412247132728454,104.69859183306257,110.11147733857612,-0.05040761472415589,22.287442009613166,22.874275650743808,-0.025989563857347964,12.16194463496509,12.14244686410012,0.0016044651888109662
1950-04-01,21.454197185201764,21.973573735849097,-0.023920238319383724,13.80167833302501,13.796988821798367,0.00033983606856580195,3.8633853394013613,3.7051728054236728,0.04181393124244526,107.00418810567751,110.404426045455,-0.03128224916034661,22.379209784765514,23.032104471982162,-0.02875669598010422,12.30609821719608,12.230360045895125,0.006173540699065061
1950-07-01,22.234704139626036,22.22970819422088,0.00022471658407052786,14.467389100595216,13.896713569293427,0.040244710702588726,4.23122697313286,3.7416195172424684,0.12297347186960961,110.14215439925898,110.71548918428576,-0.005191906094977661,22.57744003370849,23.193031691636804,-0.026900696317335715,12.477847324360608,12.317866158903572,0.012904116311372782
1950-10-01,22.71791286050424,22.486793046195757,0.01022556495104432,14.055290687728741,13.995943626427952,0.004231339639681586,4.859699867432749,3.7763265805700272,0.25222494729141043,111.44026639143641,111.03615550432254,0.003632846376353527,22.96833043633548,23.356510451821716,-0.016759435929369015,12.576506304487356,12.404428440824065,0.013776953278250126
1951-01-01,23.089237865717894,22.742572428751753,0.01512801026648214,14.376280315991796,14.094564801275725,0.019790400194945157,4.4379439281065265,3.808283904359718,0.15301252106816876,113.63279730297984,111.35745701667987,0.020226812644265735,23.510683554288388,23.521582599356776,-0.00046347098087418104,12.51853851347936,12.489596473073659,0.0023146110929501695
1951-04-01,23.531426699410925,22.994837017406166,0.023067120884062486,14.015454243455707,14.19249782450956,-0.012552907451902406,4.60814939488624,3.8370590232422073,0.18312014983309832,114.7515758653173,111.67057571341054,0.027216332944446364,23.907636448104185,23.68701428984007,0.009270946841954508,12.603221853534015,12.57301692837026,0.002399479915764502
1951-07-01,24.008311029080854,23.241505690605372,0.03246034464338177,14.185322374642206,14.289838646925205,-0.007340906101216849,4.234839637131525,3.862585520841256,0.09200867800556067,113.58199515120195,111.96801135439658,0.014311782745553003,24.28363035509665,23.851529819990073,0.017954116732307845,12.87404280196414,12.654346993672831,0.017212306299811075
1951-10-01,24.0139513359108,23.480757894883848,0.02245369436221667,14.265653586592563,14.386573635736474,-0.00844058411945836,3.8486722876177977,3.885250120792828,-0.009459134441017314,113.41405454777518,112.24409909730552,0.010369365473551717,24.51475169523735,24.013957645982142,0.020639816479802064,12.846795381721643,12.733256143364999,0.00887722871611496
1952-01-01,24.24449452204264,23.711195353238285,0.022242247209820487,14.349746411719469,14.482622938160583,-0.009217242299171424,3.9169055515407227,3.9056817955839027,0.002869578353192903,114.01427180305245,112.49413626735195,0.013422533595480068,24.66227806407041,24.173367038816043,0.020023380843047445,12.898591859281233,12.809545890154796,0.006927481570522254
1952-04-01,24.263674356663934,23.931720962571042,0.013775533588404887,14.589791814362963,14.577828279026837,0.00082032993907033,3.5622297194156034,3.924505297247005,-0.09685362989042723,113.38274013144789,112.71412652398736,0.005914416828298741,24.815674941900614,24.32911895181216,0.019801563898394825,12.92740024601892,12.88308725334297,0.0034337233046244364
1952-07-01,24.35985059413534,24.14155551833227,0.009001658604692597,14.545182845557113,14.67194339054852,-0.008677194281321299,3.790771988644099,3.9423677624514974,-0.03921180845839278,113.83860386833592,112.90101301695647,0.008270245917180397,24.829945993857645,24.48086767123387,0.014158523379421695,12.942231375144427,12.95380730730791,-0.0008940311741478801
1952-10-01,25.07419462697169,24.340126948352985,0.029712911594307556,14.99070903942797,14.764724061853416,0.015189785469222894,3.9991685111245956,3.9596899339369327,0.009920744602668341,116.49369366510254,113.0521652909885,0.029987787977806768,24.89518908963129,24.6285676156137,0.01076752119579627,13.111557904627043,13.021662444577085,0.006879811475558828
1953-01-01,25.30882084383708,24.527008103842345,0.031378102952536846,15.083008287829292,14.85584038961995,0.015175751107562085,4.022418216643965,3.976803082048529,0.011405017398049777,116.63394728430032,113.16555707969086,0.030188521242223487,24.86762603525332,24.772395367874502,0.003836855082445023,13.229028100597494,13.08660378187971,0.010824418732003682
1953-04-01,25.447711980144305,24.70224344996713,0.02973176896348173,15.132901380461512,14.945097526194239,0.012487951442157641,4.034942347387392,3.9940691733347866,0.010181459331527032,116.58433324830177,113.241313576227,0.029093841558955447,25.020154352593586,24.91270307760128,0.00430383704768289,13.276860606600843,13.148640913890985,0.009704315269308594
1953-07-01,25.249225816964987,24.866391454830925,0.015278343556798024,15.082625245089591,15.032440076898483,0.003332897611884711,3.9654938327873084,4.011885109376648,-0.011630837620939305,115.17386724982354,113.28173567734775,0.016564923899926143,25.17015892283137,25.049914230438297,0.004788719515081308,13.250192542799702,13.207875802529795,0.00319878048543476
1953-10-01,24.782959048068808,25.020512947507555,-0.00953972450085816,14.968016036514275,15.117930983487382,-0.009965861313744995,3.6243721181109714,4.0306806230037635,-0.10625418627396699,112.9677245175693,113.29122230389095,-0.0028595378110063407,25.26754801724505,25.184532085887525,0.0032908853751592027,13.15224837885195,13.264495327353291,-0.00849821804577644
1954-01-01,24.579154311718952,25.16595417341994,-0.02359335819455266,14.99925119832347,15.201667853223375,-0.013404869274000308,3.5538977819513544,4.050864446841946,-0.1308853340977234,111.06111686703659,113.27537454227074,-0.01974114484216294,25.274523362046704,25.317148603297973,-0.0016850698813244414,13.187936475910426,13.31871851273188,-0.009867944343181279
1954-04-01,24.53832452288891,25.30395634975369,-0.030724599367416783,15.117798123198241,15.283656681751744,-0.010911333366705023,3.5238320538630816,4.072583937537305,-0.1447286229708431,109.91407990836268,113.23960773823302,-0.029807027412605436,25.281044981429883,25.44842208470508,-0.006598835758361066,13.253978438115842,13.370698902701193,-0.00876789685302981
1954-07-01,24.75477407191361,25.435423671872446,-0.02712447297040388,15.214085243335115,15.36377619924006,-0.0097908842960166,3.7335772790381934,4.095655767973828,-0.09256001308582684,109.21910518026714,113.18794653128364,-0.03569367682306179,25.28796495335484,25.578998551913468,-0.011443056720663147,13.424845140580047,13.420511335321994,0.00032287187540935847
1954-10-01,25.159182175964315,25.560796486955855,-0.015836864111255622,15.426106953758305,15.441798633349864,-0.001016698777891012,3.911016879305355,4.119520783956319,-0.05193943040450533,110.23088381261938,113.12230878874537,-0.025892502185795863,25.32932104211593,25.70943183373268,-0.014895262837276046,13.554871810449376,13.468159452327601,0.006417685336228551
1955-01-01,25.79659643164063,25.680095194170576,0.004526376217962369,15.699919262991264,15.517398126705638,0.011693715630727297,4.290471098441619,4.143367426889433,0.0348876947135508,111.65918614371724,113.04209182242042,-0.01230899220210624,25.413307293933226,25.840102536522327,-0.016654700996251215,13.766510525261838,13.513651089522746,0.01853850289306269
1955-04-01,26.11934353614574,25.793091423972687,0.012569489674279843,15.89137612172066,15.590234307545803,0.019131867496571253,4.503958994703513,4.1662300734364806,0.07794521882561134,112.70310266675729,112.94487242135735,-0.002142894010218832,25.57537570800844,25.97115733788184,-0.015356586927628868,13.823897594357817,13.557049936078153,0.01949210171169291
1955-07-01,26.388357913398327,25.899632215998135,0.018694156309401855,15.987485219190106,15.66007699266189,0.020691635313698775,4.584738050798972,4.1872137168646395,0.09069744360634835,113.51198186284401,112.82737481104752,0.006049404307219675,25.797702673412378,26.102474211804875,-0.011744662926056915,13.859455564355258,13.598579346783543,0.019002384428812302
1955-10-01,26.47394583167041,25.999772589570057,0.018073281765853988,16.028750356783984,15.726882341111569,0.019012507900320053,4.777753413683676,4.205612586334591,0.1275504756081718,114.56772648063122,112.68619594621742,0.01655921718137865,26.04386156978971,26.23367688313511,-0.007261862479206904,13.775125904054192,13.638632657107799,0.009958092727071488
1956-01-01,26.29973663342726,26.09387938032544,0.007858144868694517,15.9178996589087,15.790812466809758,0.008015959279562335,4.68304038605753,4.220952411837928,0.10388676154275456,114.9532397628527,112.5183891255184,0.021408767736855516,26.330973768530782,26.364188049653446,-0.0012606199269615814,13.602334868555808,13.67777105669108,-0.005530504948859427
1956-04-01,26.443832963600443,26.182625987067986,0.00992691230836984,15.939107623005228,15.852222791853006,0.005465958570319174,4.566498542311845,4.233096069981386,0.07581307117142533,114.88927452350612,112.32220574557752,0.02259725618118935,26.583017160593517,26.49329890466112,0.0033807297881689458,13.636267706668711,13.716647968286807,-0.005877288838326944
1956-07-01,26.342119930225465,26.266828485182895,0.002862307600298486,15.884696902234516,15.911555871918345,-0.0016894428574998344,4.569503160699031,4.242187793220434,0.07432535629018355,114.0940599093276,112.09743071039847,0.01765478492764494,26.792299046450015,26.62026631764095,0.006441679874922723,13.607881911277637,13.755876841484234,-0.010816962287515608
1956-10-01,26.69942620734738,26.34748029965459,0.013269428700218633,16.087334496143,15.969316832640283,0.007363101996427535,4.473165563282639,4.248581447728972,0.05151118747440897,114.3936056747395,111.84545310489938,0.022527147544086468,26.99718608971458,26.744390400262088,0.00940789498588357,13.732309761233866,13.79602750081537,-0.004629255502373031
1957-01-01,26.801932758437925,26.4256366062602,0.014139380242500277,16.082391982918153,16.02600212967914,0.0035124715995991096,4.434554608545429,4.252836354502181,0.04184104636601105,114.20591811522331,111.56890253332189,0.02336075827250106,27.178024776684218,26.86506787689827,0.011581883373009028,13.767545824339331,13.837582957383654,-0.005074222538343776
1957-04-01,26.665002507138222,26.50258621906088,0.0061096166737395485,16.05328902593827,16.08218981351709,-0.0017986845949931052,4.401017637463307,4.255655007339222,0.033587106976347814,113.63216191759665,111.27196833238719,0.020989211980861455,27.334455085822768,26.981845278155383,0.012983754740606201,13.714545877938383,13.880992121325809,-0.012063418506949919
