date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend,real_m2,real_m2_trend,t_bill_3mo,t_bill_3mo_trend,pce_inflation,pce_inflation_trend,unemployment,unemployment_trend
1959-01-01,27.23251108034968,27.1380874910451,16.512988304240647,16.511061631120864,4.4379499862997696,4.302996694362323,109.08298824532075,109.17449935181118,27.557761814246728,27.695613376879383,14.342488723970508,14.260298642421212,15.359521171191158,15.043592949139457,0.027733333333333336,0.026651862012566217,0.009049773755656076,0.017828882291810857,0.05833333333333333,0.05662596565446969
1959-04-01,27.744771327195313,27.254601019959864,16.748424054940383,16.582039679965472,4.744745377900909,4.318235786967492,110.74542820905317,108.92674925302882,27.679895260127388,27.788846998838732,14.44694753505216,14.3258374751608,15.507750898559195,15.185000491196757,0.03,0.026894885711238284,0.011291637914810693,0.01742571249092465,0.051000000000000004,0.05722338974079376
1959-07-01,27.66534155721156,27.378119136408262,16.899794434144606,16.655648151841937,4.405407166454419,4.335206189664281,110.02967238307892,108.693329961239,27.877602141240356,27.881791106584117,14.43043866219061,14.394013105630142,15.602242207343416,15.327936345742412,0.03540000000000001,0.02710467574285847,0.016673979815708728,0.016988810222884385,0.05266666666666667,0.05774447123694372
1959-10-01,27.655528442522854,27.508930003590784,16.890590452971928,16.731928302672387,4.52680087582453,4.3539523843988075,109.69983335595101,108.47427166260759,27.994804386639323,27.974957495502263,14.432290248911293,14.464861801941936,15.545553067010264,15.472822998764507,0.042300000000000004,0.027277650879434776,0.022574778955289254,0.016524892465493313,0.05600000000000001,0.058192006670474625
1960-01-01,28.0859834309788,27.647511579191768,16.891712300548356,16.811075718134138,4.993335159232339,4.374565354798744,109.6414389919314,108.27043611927314,28.036593300761595,28.068862209287907,14.654348093723467,14.538444300799556,15.4564484747718,15.620271664171295,0.03873333333333333,0.027415414470635904,0.016940707523667164,0.01604047942755018,0.051333333333333335,0.05856561894108507
1960-04-01,27.855434891896145,27.794448096397186,17.10245862823803,16.893390087505423,4.483804534162391,4.397246710943351,109.51148379558529,108.08344304552216,28.304875544321003,28.16404071307972,14.496861836254693,14.614802766814854,15.500982194776979,15.770962592335318,0.029933333333333336,0.027528958834330913,0.018175051175485457,0.01554587249690984,0.052333333333333336,0.058863560944304595
1960-07-01,27.902954974605088,27.950615933533356,16.985390180232713,16.979228672780348,4.417441114510641,4.422570132735703,108.54456067408718,107.91575641916974,28.42603363308606,28.261015448938487,14.583727408551656,14.694053942117662,15.673135829681062,15.9254968236828,0.0236,0.027636349987678062,0.015783957087366574,0.015051935703987222,0.05533333333333334,0.05907956539715782
1960-10-01,27.448757838309998,28.11695544679568,16.972593124700172,17.069088373365645,3.8598696247323514,4.451180141226532,107.15904294786537,107.77071796855543,28.517237081136315,28.360404576738347,14.450425246393486,14.776243064878173,15.799298719772949,16.084324861821965,0.023066666666666666,0.02775715668189748,0.01477892929416802,0.014571176315871364,0.06266666666666666,0.05920328362441256
1961-01-01,27.533680735264127,28.294406097645936,16.89956456403377,17.163482037735783,3.9595661586746353,4.483739966760383,106.16627540729355,107.65205477841234,28.462636678844245,28.462938785910524,14.592878760049832,14.861347163219715,15.979111179014357,16.24775246183568,0.0235,0.027908424949467017,0.015372366487016231,0.014116559113015917,0.068,0.05922202555579671
1961-04-01,27.91017488727745,28.483510972862216,17.0539711749017,17.262874688388283,4.22552446591929,4.5205371208478144,105.57934894214259,107.56311207605619,28.446775890949812,28.56945833265936,14.84871693541111,14.949135117288533,16.183743297761616,16.415913802581983,0.023033333333333333,0.028104269266605003,0.009930547093944142,0.013701178721485964,0.07,0.05912526573543957
1961-07-01,28.358950063288226,28.684347757743502,17.10197598062513,17.367576358979925,4.541966132965937,4.561522915496265,105.87348756258939,107.50631274448932,28.502115532812702,28.6808168072463,15.04997390078536,15.039199490017037,16.364340071587737,16.58877505914015,0.023033333333333333,0.028356048843936353,0.009772382397571944,0.013338914646955332,0.06766666666666667,0.058907964941498026
1961-10-01,28.8688415967489,28.896637443593246,17.382253450380354,17.47777433899194,4.620659439397518,4.60646087747727,107.05704568735996,107.48285127132355,28.676853892408356,28.79780514877819,15.177760340655457,15.131059495864836,16.573800057381344,16.76615079221662,0.0246,0.028671953557127677,0.006405607928450685,0.013041289750330635,0.062,0.058571880661044365
1962-01-01,29.33713987573813,29.119892395720466,17.523964366081472,17.59349403367457,4.843682976926669,4.655099389111884,107.27974521914467,107.49292309356319,28.86542789810268,28.92111633924293,15.367853790102515,15.22422938371174,16.803458662333377,16.94770214640465,0.02723333333333333,0.029056846584651463,0.008866638518607806,0.012817597809862627,0.056333333333333326,0.058124244569729096
1962-04-01,29.493164560731365,29.353598076799116,17.707610209825518,17.714703521862294,4.750712019018544,4.707190215926117,108.15867535749437,107.53648819322748,29.042270030631585,29.051381535293352,15.335045526808484,15.318240775216653,17.067769450440956,17.13295056777201,0.02716666666666667,0.029513046134006998,0.012607830126078357,0.012672985302663394,0.05533333333333334,0.05757443091778959
1962-07-01,29.721032427248165,29.597365322075763,17.779758380690193,17.84132825870749,4.790290977343664,4.762595669954339,107.43993914099848,107.61340429633081,29.163851077234412,29.189211414236436,15.49796663782454,15.412703984837961,17.218564926372824,17.32130240822613,0.028399999999999998,0.03004173071691147,0.011721567684539469,0.012610129356287985,0.05566666666666666,0.05693069463594047
1962-10-01,29.651540245007652,29.850883793203234,17.94831538270766,17.973289157765002,4.599117191461239,4.821201727362884,106.16306240435429,107.72394817410427,29.260233683918173,29.33522637976443,15.564370904198984,15.507230221848147,17.429263301395203,17.512094549010467,0.02813333333333334,0.030642612357914996,0.013690404707577875,0.012631666376306078,0.05533333333333334,0.05619988996890607
1963-01-01,29.828137281210328,30.113913338695422,17.958287820624456,18.110467425786673,4.783128687517817,4.882908055787353,106.2825272106497,107.86832008039995,29.326469092472838,29.490047714716283,15.63324986348973,15.601474950124258,17.65362759944149,17.704567393460124,0.029066666666666668,0.03131437699986962,0.012256367332297069,0.012739677417242514,0.057666666666666665,0.05538808114392993
1963-04-01,30.032972975894527,30.386079689117924,18.046576116831986,18.2527261931591,4.84770465675326,4.947464287883474,106.49550718401966,108.04576696753907,29.453049947670575,29.654267471850098,15.696458225785362,15.6951215002946,17.92832041936818,17.897873924633306,0.0294,0.032054142286237035,0.010187060645776125,0.012936905245079176,0.05733333333333333,0.05450079079035835
1963-07-01,30.566655513460816,30.666813088195095,18.279642040200105,18.399828312814336,4.961856990792316,5.014542185158422,106.34557543906848,108.25455886741324,29.597371577514245,29.8283928635762,15.962685982886999,15.78786602245603,18.19296970170636,18.09109729455649,0.03293333333333333,0.032857621041520665,0.012358148654268986,0.013225790556994852,0.055,0.05354496565348932
1963-10-01,30.6385007559672,30.95529652930829,18.274693596891833,18.551397954744612,5.022051413943475,5.083730302777377,106.72461457038192,108.49199964991865,29.761541770965042,30.01282141628679,15.932370580429842,15.87939887566315,18.31925013622572,18.28330126409583,0.03496666666666667,0.03371886725129509,0.013031631323302761,0.01360705539729377,0.05566666666666666,0.05252932281771021
1964-01-01,31.152066581892292,31.250617465025208,18.583704203294467,18.70697048564958,5.1379223190160515,5.154559228585835,108.32382822930053,108.7541830097686,29.935206872417048,30.207820058573233,16.010936877393025,15.969513916783164,18.488471367798585,18.473576736059023,0.0353,0.034631982221317234,0.01488394070049015,0.01408087953409095,0.05466666666666666,0.05146348876387491
1964-04-01,31.365776607931377,31.551624138015796,18.834791277829886,18.865888269369037,5.107729040976021,5.226492074261922,108.35696341693979,109.03606279770172,30.13787039526333,30.413509207065758,16.079553573633802,16.058034708141445,18.68677599034822,18.661003264417296,0.03476666666666667,0.03559184713197862,0.015509818953824306,0.014647083095455177,0.052000000000000005,0.05035905081274297
1964-07-01,31.719937380314743,31.857055569655884,19.08712147835202,19.027392102970627,5.1625552425862855,5.298950019281701,108.5853454748299,109.33228073505558,30.316159224092836,30.629845107848787,16.20538459186052,16.144808143894114,18.951660800620402,18.844637737207645,0.03496666666666667,0.03659376067478244,0.013967955865954451,0.015305988122684237,0.05,0.04922959827126318
1964-10-01,31.677200559318802,32.16548120575136,19.033376733958644,19.19067620636342,5.223393065602276,5.371244366183678,109.16420196090154,109.63699809662917,30.498946650506156,30.856612728650013,16.09382284921014,16.22969261808314,19.167220200025977,19.02352328372974,0.036833333333333336,0.03763250580344107,0.013565664834522151,0.016058455866987405,0.04966666666666666,0.04808974603962636
1965-01-01,32.30925329218188,32.475325945599074,19.342205298815486,19.354944310065232,5.69592433734,5.442560654008751,110.40351600839901,109.94384214392747,30.696839155139823,31.093395365367854,16.258090163588985,16.312583059716545,19.371718248854595,19.196743497969482,0.038900000000000004,0.03870184853791181,0.012046790432404197,0.016904511309413492,0.048999999999999995,0.0469545905191038
1965-04-01,32.58510922426276,32.784639867450956,19.485350082239503,19.51927202090639,5.669753937204146,5.511947393273803,111.04604785183238,110.24607120683038,31.009275844286222,31.33953886762213,16.277374982273695,16.393287525914936,19.52512624220572,19.363450450711372,0.038733333333333335,0.03979505541535814,0.01498257839721262,0.017842621436616014,0.04666666666666667,0.04584021368635866
